Date,NIFTY_50,ALKEM
2021-09-24,3810.086669921875,17853.19921875
2021-09-27,3807.135986328125,17855.099609375
2021-09-28,3746.507080078125,17748.599609375
2021-09-29,3746.26904296875,17711.30078125
2021-09-30,3788.813720703125,17618.150390625
2021-10-01,3797.6650390625,17532.05078125
2021-10-04,3778.48681640625,17691.25
2021-10-05,3778.962890625,17822.30078125
2021-10-06,3745.983642578125,17646.0
2021-10-07,3721.3330078125,17790.349609375
2021-10-08,3745.079345703125,17895.19921875
2021-10-11,3743.8896484375,17945.94921875
2021-10-12,3749.981201171875,17991.94921875
2021-10-13,3748.077392578125,18161.75
2021-10-14,3705.0087890625,18338.55078125
2021-10-18,3675.123291015625,18477.05078125
2021-10-19,3656.896728515625,18418.75
2021-10-20,3639.717041015625,18266.599609375
2021-10-21,3608.260498046875,18178.099609375
2021-10-22,3566.57275390625,18114.900390625
2021-10-25,3528.97705078125,18125.400390625
2021-10-26,3517.650146484375,18268.400390625
2021-10-27,3550.915283203125,18210.94921875
2021-10-28,3515.652099609375,17857.25
2021-10-29,3436.55810546875,17671.650390625
2021-11-01,3579.706787109375,17929.650390625
2021-11-02,3521.742919921875,17888.94921875
2021-11-03,3474.915771484375,17829.19921875
2021-11-04,3472.203125,17916.80078125
2021-11-08,3426.23193359375,18068.55078125
2021-11-09,3410.622314453125,18044.25
2021-11-10,3382.782470703125,18017.19921875
2021-11-11,3359.988037109375,17873.599609375
2021-11-12,3379.0234375,18102.75
2021-11-15,3416.190673828125,18109.44921875
2021-11-16,3379.16650390625,17999.19921875
2021-11-17,3309.257568359375,17898.650390625
2021-11-18,3313.96875,17764.80078125
2021-11-22,3124.9921875,17416.55078125
2021-11-23,3187.71435546875,17503.349609375
2021-11-24,3171.86767578125,17415.05078125
2021-11-25,3174.10400390625,17536.25
2021-11-26,3391.111083984375,17026.44921875
2021-11-29,3337.620849609375,17053.94921875
2021-11-30,3420.18798828125,16983.19921875
2021-12-01,3274.992919921875,17166.900390625
2021-12-02,3305.73583984375,17401.650390625
2021-12-03,3272.99462890625,17196.69921875
2021-12-06,3245.39306640625,16912.25
2021-12-07,3263.52490234375,17176.69921875
2021-12-08,3282.79833984375,17469.75
2021-12-09,3290.8408203125,17516.849609375
2021-12-10,3249.580810546875,17511.30078125
2021-12-13,3274.13671875,17368.25
2021-12-14,3299.311279296875,17324.900390625
2021-12-15,3265.2373046875,17221.400390625
2021-12-16,3254.57763671875,17248.400390625
2021-12-17,3243.06103515625,16985.19921875
2021-12-20,3210.605224609375,16614.19921875
2021-12-21,3259.384033203125,16770.849609375
2021-12-22,3277.18212890625,16955.44921875
2021-12-23,3282.89306640625,17072.599609375
2021-12-24,3294.076171875,17003.75
2021-12-27,3307.877197265625,17086.25
2021-12-28,3317.014892578125,17233.25
2021-12-29,3348.137939453125,17213.599609375
2021-12-30,3449.26513671875,17203.94921875
2021-12-31,3449.312744140625,17354.05078125
2022-01-03,3465.541015625,17625.69921875
2022-01-04,3439.556884765625,17805.25
2022-01-05,3429.0869140625,17925.25
2022-01-06,3506.27685546875,17745.900390625
2022-01-07,3505.895751953125,17812.69921875
2022-01-10,3556.388427734375,18003.30078125
2022-01-11,3527.121337890625,18055.75
2022-01-12,3517.5556640625,18212.349609375
2022-01-13,3519.17333984375,18257.80078125
2022-01-14,3450.312255859375,18255.75
2022-01-17,3405.007568359375,18308.099609375
2022-01-18,3319.77490234375,18113.05078125
2022-01-19,3327.484130859375,17938.400390625
2022-01-20,3356.609130859375,17757.0
2022-01-21,3379.49951171875,17617.150390625
2022-01-24,3332.005126953125,17149.099609375
2022-01-25,3287.46142578125,17277.94921875
2022-01-27,3217.696044921875,17110.150390625
2022-01-28,3252.150390625,17101.94921875
2022-01-31,3368.505859375,17339.849609375
2022-02-01,3357.179931640625,17576.849609375
2022-02-02,3379.0234375,17780.0
2022-02-03,3367.3642578125,17560.19921875
2022-02-04,3344.56884765625,17516.30078125
2022-02-07,3318.061279296875,17213.599609375
2022-02-08,3322.297119140625,17266.75
2022-02-09,3349.66064453125,17463.80078125
2022-02-10,3360.412353515625,17605.849609375
2022-02-11,3294.078857421875,17374.75
2022-02-14,3230.337158203125,16842.80078125
2022-02-15,3249.58447265625,17352.44921875
2022-02-16,3229.521240234375,17322.19921875
2022-02-17,3244.832275390625,17304.599609375
2022-02-18,3192.226318359375,17276.30078125
2022-02-21,3187.76220703125,17206.650390625
2022-02-22,3140.052001953125,17092.19921875
2022-02-23,3134.29248046875,17063.25
2022-02-24,3044.487548828125,16247.9501953125
2022-02-25,3167.315185546875,16658.400390625
2022-02-28,3146.723876953125,16793.900390625
2022-03-02,3128.5322265625,16605.94921875
2022-03-03,3119.556640625,16498.05078125
2022-03-04,3049.43115234375,16245.349609375
2022-03-07,3130.740478515625,15863.150390625
2022-03-08,3134.676513671875,16013.4501953125
2022-03-09,3145.427978515625,16345.349609375
2022-03-10,3168.178955078125,16594.900390625
2022-03-11,3245.648681640625,16630.44921875
2022-03-14,3245.456298828125,16871.30078125
2022-03-15,3239.5048828125,16663.0
2022-03-16,3278.191162109375,16975.349609375
2022-03-17,3301.2783203125,17287.05078125
2022-03-21,3356.861083984375,17117.599609375
2022-03-22,3408.410400390625,17315.5
2022-03-23,3503.15966796875,17245.650390625
2022-03-24,3465.000732421875,17222.75
2022-03-25,3475.46435546875,17153.0
2022-03-28,3460.24951171875,17222.0
2022-03-29,3513.958984375,17325.30078125
2022-03-30,3521.062744140625,17498.25
2022-03-31,3475.75244140625,17464.75
2022-04-01,3353.35693359375,17670.44921875
2022-04-04,3335.59716796875,18053.400390625
2022-04-05,3354.508544921875,17957.400390625
2022-04-06,3353.980712890625,17807.650390625
2022-04-07,3362.8603515625,17639.55078125
2022-04-08,3333.629150390625,17784.349609375
2022-04-11,3337.948974609375,17674.94921875
2022-04-12,3313.56591796875,17530.30078125
2022-04-13,3283.326904296875,17475.650390625
2022-04-18,3306.46240234375,17173.650390625
2022-04-19,3239.74462890625,16958.650390625
2022-04-20,3269.935546875,17136.55078125
2022-04-21,3267.87109375,17392.599609375
2022-04-22,3235.7607421875,17171.94921875
2022-04-25,3178.402587890625,16953.94921875
2022-04-26,3173.410888671875,17200.80078125
2022-04-27,3168.46728515625,17038.400390625
2022-04-28,3167.747314453125,17245.05078125
2022-04-29,3120.276611328125,17102.55078125
2022-05-02,3141.77978515625,17069.099609375
2022-05-04,3063.158447265625,16677.599609375
2022-05-05,3042.9033203125,16682.650390625
2022-05-06,2967.7861328125,16411.25
2022-05-09,2961.30615234375,16301.849609375
2022-05-10,2852.589599609375,16240.0498046875
2022-05-11,2824.6064453125,16167.099609375
